,Total.Profit,Order.Lag,OrderDaysSince2000,Units.Sold,Region_Asia,Region_Australia.and.Oceania,Region_Europe,Region_Middle.East.and.North.Africa,Region_North.America,Region_Sub.Saharan.Africa,Sales.Channel_Offline,Order.Priority_C,Order.Priority_H,Order.Priority_L,Item.Type
923,0.2040572,1.161993969,1.265565408,1.203391057,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Snacks
924,-0.581724887,-1.236809213,-0.847971795,0.599860198,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Personal Care
925,-0.74215999,-0.482899642,-1.549963579,0.649954288,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Beverages
926,0.082690122,-0.482899642,-0.183789263,0.819107622,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Meat
927,0.649283397,-0.757048577,0.995859408,1.269954438,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Clothes
928,-0.972660037,-1.442420915,-1.532319261,1.146777872,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Fruits
929,1.642162144,1.36760567,-0.266969618,0.289688568,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Cosmetics
930,0.928967674,0.750770566,0.38460983,0.952577494,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Baby Food
931,-0.626926692,0.750770566,0.190522335,-0.776697965,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Snacks
932,-0.764243102,1.36760567,1.080300072,0.464674775,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Beverages
933,1.845120504,-0.071676239,-1.547442962,0.443058832,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Cosmetics
934,2.12145108,-0.003139005,0.508120054,0.768670421,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Household
935,-0.987883999,-0.962660278,-1.599115607,0.316794274,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Fruits
936,-0.142966051,0.750770566,-0.425768478,0.376495451,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Snacks
937,-0.129676176,-0.894123044,1.322279286,-0.498435584,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Baby Food
938,-0.539766555,1.436142904,-0.061539347,-1.34111426,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Household
939,0.612386837,-1.648032616,-1.135322112,-0.488485388,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,1.805073958,-0.58591391,-0.570210808,Cosmetics
940,-1.007009927,0.750770566,0.665658605,-0.725917654,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Fruits
941,-0.34150066,-0.482899642,1.05761452,-0.711850135,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Cereal
942,-0.995952258,-1.510958148,-1.774298475,-0.123073015,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Fruits
943,-0.982906812,-0.894123044,1.261784482,-1.369935518,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Beverages
944,-0.686077282,-1.510958148,0.491736044,-1.019963104,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Vegetables
945,0.433566244,1.641754605,0.824457464,1.625073505,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Meat
946,0.37471594,-1.236809213,-1.329409607,-0.616122386,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Household
947,-0.792447774,-1.579495382,-1.759174775,-0.504954678,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Personal Care
948,0.436771931,1.436142904,-1.137842729,1.316960536,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Vegetables
949,-0.415044392,-0.894123044,0.180439867,1.473761902,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Personal Care
950,-0.534210758,-0.757048577,0.89125381,-0.99766094,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Cereal
951,-0.056973213,0.27100993,0.005256998,0.498299576,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Meat
952,0.268360203,-0.27728794,-1.244968944,1.245593613,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Meat
953,1.26368422,-0.619974109,-1.064744841,0.656130272,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Office Supplies
954,-0.068233658,0.613696099,1.085341305,0.55456965,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Snacks
955,-0.815893049,-1.71656985,-0.85931457,0.03132658,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Beverages
956,0.663367976,0.750770566,-0.022469787,0.588537561,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Baby Food
957,0.282299796,-0.414362408,0.19430326,0.99546627,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Vegetables
958,-0.494156064,-0.208750707,-1.12902057,-0.99800405,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Baby Food
959,-0.335772745,-0.003139005,-1.055922682,-0.08292912,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Snacks
960,0.926730742,1.641754605,-1.333190532,1.169080036,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Cereal
961,0.110622789,0.27100993,0.156494008,0.883269231,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Meat
962,-0.469830274,0.8193078,0.966872315,-0.402364726,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Snacks
963,-0.872697132,-1.168271979,-1.031976822,-1.452968189,-0.409777773,-0.301218004,-0.601934665,-0.372725601,6.79415759,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Clothes
964,1.2396267,-0.482899642,1.4142818,1.378377264,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Baby Food
965,-0.730391026,-1.579495382,-1.561306354,-1.288618398,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Cereal
966,0.045645729,0.8193078,0.022901316,0.73401629,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Meat
967,2.634305674,-0.962660278,-1.035757748,1.17525602,-0.409777773,-0.301218004,-0.601934665,-0.372725601,6.79415759,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Household
968,-0.866357051,-1.648032616,0.993338791,-0.392071419,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Beverages
969,0.37681734,1.573217371,-1.660870719,-0.266836193,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Office Supplies
970,1.403802593,0.339547164,-0.793778533,0.801952111,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Office Supplies
971,-0.899359036,0.956382268,-1.389904411,-0.668961359,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Beverages
972,1.045621265,-1.373883681,0.572395783,1.112466851,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Baby Food
973,-0.904026197,-0.140213473,-0.650103374,-1.089957586,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Personal Care
974,-0.38624996,-0.140213473,1.685248108,1.624730395,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Personal Care
975,3.296039576,-1.71656985,0.951748614,1.699871531,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Household
976,-0.533690539,1.024919501,-0.163624328,0.851703092,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Personal Care
977,1.324738761,0.750770566,1.2794288,1.495034735,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,1.706394033,-0.570210808,Baby Food
978,0.569977358,-0.003139005,0.174138325,1.594193586,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Vegetables
979,1.00786051,-1.442420915,-1.174391673,-0.189636395,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Cosmetics
980,-0.028635569,-0.962660278,-1.65961041,0.648924958,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Snacks
981,-0.0866368,1.36760567,0.263620222,-0.98187787,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Household
982,-0.926717558,1.230531203,1.324799903,-0.898502089,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Beverages
983,-0.902651917,-1.236809213,-1.175651981,-1.082752272,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Personal Care
984,-0.572008568,0.133935462,-0.618595664,-1.104711325,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Baby Food
985,-0.800066818,-1.373883681,-0.594649804,0.164110231,-0.409777773,-0.301218004,-0.601934665,-0.372725601,6.79415759,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Beverages
986,0.05734745,0.613696099,1.27186695,-0.599309986,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,1.753386617,Office Supplies
987,-0.978242366,-0.551436875,0.630369969,0.842439116,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Fruits
988,-0.978185725,1.504680138,-0.90720629,0.845527108,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Fruits
989,0.156450549,0.202472696,-1.480646616,-0.106260614,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,1.805073958,-0.58591391,-0.570210808,Baby Food
990,2.42811499,-1.236809213,-0.300997945,0.883612341,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Cosmetics
991,-0.983654771,1.161993969,0.441323708,0.547364336,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Fruits
992,0.311476015,0.065398228,0.577437016,1.459351274,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Snacks
993,0.158203796,-0.345825174,0.644233362,0.029267919,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Cereal
994,-0.797539471,-0.27728794,-0.159843403,-1.488994761,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Office Supplies
995,-0.83699469,0.956382268,1.361348847,-0.145718289,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Beverages
996,-0.923486881,-0.071676239,0.099780129,-0.871396383,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Beverages
997,-0.694320192,0.887845034,-1.446618289,-1.037118614,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Vegetables
998,-0.975951535,0.408084397,1.31093651,0.967331233,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Fruits
999,1.19609771,-0.551436875,-0.410644777,0.585792679,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Office Supplies
1000,-0.67545235,1.641754605,0.82823839,-0.892326105,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Snacks
1001,-0.861100756,1.093456735,-1.158007663,-1.482475667,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Cereal
1002,-0.845582567,1.504680138,0.31277225,-0.217771433,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Beverages
1003,-0.68441674,0.613696099,-1.643226401,1.134425905,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Beverages
1004,0.884108225,-1.236809213,-1.169350439,-0.212281669,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Household
1005,1.128511201,0.750770566,1.191207212,0.515455086,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Office Supplies
1006,0.056677571,-0.003139005,-0.05145688,0.209743889,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Clothes
1007,-0.121679522,1.504680138,0.770264203,-0.109348606,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Clothes
1008,0.597602114,-1.236809213,0.89125381,-0.439420628,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Household
1009,1.047702348,0.339547164,-1.688597504,-0.08258601,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Household
1010,-0.031803416,-0.071676239,-0.035072871,0.641376533,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Snacks
1011,-0.730216871,-0.825585811,-0.525332842,-1.321556978,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Baby Food
1012,1.588130723,-1.236809213,-0.343848431,0.248858453,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Cosmetics
1013,-0.84189915,0.545158865,0.345540269,-1.453997519,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Cereal
1014,-0.505090866,-1.579495382,-0.017428553,-0.531031054,-0.409777773,-0.301218004,-0.601934665,-0.372725601,6.79415759,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Meat
1015,-0.262350861,1.161993969,1.256743249,-0.680283996,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Baby Food
1016,-0.07840995,-0.688511343,-1.703721205,0.24474113,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Vegetables
1017,0.864846164,-1.648032616,-0.060279039,1.655610314,-0.409777773,-0.301218004,-0.601934665,2.682402275,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Clothes
1018,-0.924128347,-0.551436875,-0.251845917,-1.484877438,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Snacks
1019,-0.795036776,1.024919501,-1.30294313,0.206312787,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Beverages
1020,-0.968562973,0.956382268,-0.01994917,1.370142619,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Fruits
1021,-0.727233441,1.299068436,0.39217168,0.775189515,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Beverages
1022,-1.000987053,0.065398228,-1.118938103,-0.397561183,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,1.706394033,-0.570210808,Fruits
1023,0.037043333,-0.688511343,-1.54870327,-0.269924185,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Baby Food
1024,-0.87516964,0.682233332,0.840841474,-1.413510514,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Vegetables
1025,-0.681472325,-0.482899642,1.193727828,1.15912984,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Beverages
1026,0.567200778,0.8193078,0.55097054,1.123103268,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,-0.570210808,Clothes
1027,0.358354684,0.065398228,0.266140839,-0.286050364,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Office Supplies
1028,1.881253359,-0.894123044,0.561053007,0.578244254,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,1.805073958,-0.58591391,-0.570210808,Household
1029,0.202041297,0.408084397,-1.331930224,1.198587514,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Snacks
1030,3.004340001,-1.236809213,0.888733193,1.468615249,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Household
1031,-0.760943849,0.408084397,0.278743923,-1.450909527,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Office Supplies
1032,-0.763654752,0.202472696,-1.112636561,-1.124954828,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Meat
1033,-0.28738382,1.024919501,-0.592129188,-0.714595017,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,1.706394033,-0.570210808,Baby Food
1034,-1.011478307,1.436142904,-0.292175786,-0.969525903,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Fruits
1035,-0.966366544,0.750770566,1.652480089,1.489888082,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Fruits
1036,-0.71720438,1.093456735,-1.072306691,-1.269061116,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Cereal
1037,-0.567720322,-1.442420915,-0.454755571,0.673285783,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Personal Care
1038,-0.030807059,-1.099734746,-0.014907936,-0.937616653,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Household
1039,0.18272633,1.641754605,0.586259175,0.065637601,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Cereal
1040,-0.97509609,-1.236809213,0.297648549,-1.462575274,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Personal Care
1041,0.120157354,0.476621631,-1.106335019,0.323313368,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,1.706394033,-0.570210808,Clothes
1042,1.201283915,-1.305346447,1.531490482,-0.043471446,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Cosmetics
1043,0.636905296,0.27100993,0.188001718,-0.469957437,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Cosmetics
1044,-0.991546812,0.8193078,-0.674049234,0.117104132,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Fruits
1045,-0.028281775,0.27100993,0.491736044,0.057746066,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Clothes
1046,-0.257152539,1.36760567,0.543408689,0.104409054,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Snacks
1047,-1.024489884,0.613696099,0.203125419,-1.725397695,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,1.805073958,-0.58591391,-0.570210808,Household
1048,-0.874686999,0.750770566,-0.948796467,-1.56928255,-0.409777773,3.319190703,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Office Supplies
1049,0.41227115,-1.373883681,0.538367456,1.699528421,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,-1.001501117,-0.553883122,-0.58591391,-0.570210808,Snacks
1050,1.034074662,0.476621631,0.063231185,1.328283173,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Cereal
1051,-0.634443474,-0.345825174,0.248496521,1.553706581,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,-0.570210808,Beverages
1052,-0.716510346,-0.825585811,-0.842930561,-1.268031785,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Cereal
1053,-0.989853863,-0.551436875,-1.221023084,0.209400779,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,-1.001501117,-0.553883122,-0.58591391,1.753386617,Fruits
1054,-0.812518378,0.065398228,-0.16236402,-1.410422522,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,-0.58591391,1.753386617,Cereal
1055,0.88816395,1.504680138,0.075834269,0.896650529,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,-0.553883122,1.706394033,-0.570210808,Baby Food
1056,-0.808088385,0.065398228,-0.608513197,-0.586958019,2.439859033,-0.301218004,-0.601934665,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Personal Care
1057,0.705565251,-0.140213473,-1.678515036,0.841066675,-0.409777773,-0.301218004,-0.601934665,-0.372725601,-0.147155845,1.700138928,0.998301433,-0.553883122,-0.58591391,1.753386617,Cereal
1058,-0.751402181,0.613696099,-0.450974646,0.572411381,-0.409777773,-0.301218004,1.660977609,-0.372725601,-0.147155845,-0.588069589,0.998301433,1.805073958,-0.58591391,-0.570210808,Beverages
